Time,c_LO_measured,c_RE_measured,f_PLSP_measured,f_PLSS_measured,f_LO_measured,f_LE_measured,c_PLS_measured,c_LE_measured,c_RaffP_measured,c_RaffS_measured,c_BO_measured,v_LO_control,v_LO_valve,v_LE_control,v_LE_valve,v_LO_state,v_LE_state,process_state
20880,14.89,54.92,269.43,297.39,274.7,209.36,7.01,35.47,0.01,0.01,0.83,0.51,0.51,0.53,0.53,0,0,0
20910,14.86,54.82,283.33,287.25,276.16,214.91,6.94,35.51,0,0,0.97,0.51,0.51,0.53,0.53,0,0,0
20940,14.94,54.9,276.66,289.31,289.47,205.17,6.98,35.51,0.06,0,0.87,0.51,0.51,0.53,0.53,0,0,0
20970,14.81,55.08,287.48,291.31,283.41,201.59,6.97,35.5,0.04,0,0.89,0.52,0.52,0.53,0.53,0,0,0
21000,14.81,54.88,274.71,285.21,274.12,209.21,6.98,35.54,0,0.01,0.87,0.5,0.5,0.53,0.53,0,0,0
21030,14.8,54.94,290.26,290.73,286.3,211.66,6.97,35.5,0,0,0.84,0.52,0.52,0.53,0.53,0,0,0
21060,14.87,55,282.54,298.31,297.13,210,6.97,35.55,0.07,0,0.83,0.52,0.52,0.53,0.53,0,0,0
21090,14.9,54.81,288.08,287.15,280.41,210.19,6.89,35.5,0,0.01,0.93,0.51,0.51,0.53,0.53,0,0,0
21120,14.9,54.87,285.35,290.17,291.91,201.22,6.96,35.47,0.04,0.03,0.89,0.51,0.51,0.53,0.53,0,0,0
21150,14.87,54.87,279.16,288.79,284.63,205.02,6.94,35.55,0,0.03,0.95,0.51,0.51,0.53,0.53,0,0,0
21180,14.84,54.79,290.66,288.87,292.66,200.57,6.92,35.56,0,0.02,0.91,0.51,0.51,0.53,0.53,0,0,0
21210,14.88,55,289.8,295,287.86,208.8,6.91,35.52,0,0,0.93,0.52,0.52,0.53,0.53,0,0,0
21240,14.93,54.78,278.96,292.03,280.04,212.21,6.93,35.55,0.01,0.03,0.91,0.51,0.51,0.53,0.53,0,0,0
21270,14.9,54.89,285.9,293.96,295.79,202.58,6.95,35.52,0.01,0.02,0.87,0.52,0.52,0.53,0.53,0,0,0
21300,14.84,54.89,281.94,295.82,286.23,210.59,6.97,35.55,0,0,0.88,0.52,0.52,0.53,0.53,0,0,0
21330,14.92,54.87,280.76,297.08,284.96,211,6.92,35.52,0,0.02,0.85,0.52,0.52,0.53,0.53,0,0,0
21360,14.92,54.89,287.24,295.22,289.85,202.47,6.97,35.49,0.02,0,0.89,0.52,0.52,0.53,0.53,0,0,0
21390,14.92,54.84,280.14,291.78,277.99,203.66,6.93,35.48,0,0,0.88,0.51,0.51,0.53,0.53,0,0,0
21420,14.89,54.87,285.66,294.35,294.33,207.67,6.94,35.52,0,0,0.89,0.52,0.52,0.53,0.53,0,0,0
21450,14.85,54.94,284.75,296.46,280.08,201.76,6.93,35.51,0,0,0.89,0.52,0.52,0.53,0.53,0,0,0
21480,14.84,54.95,281.41,293.88,285.23,204.38,6.95,35.52,0,0.09,0.9,0.51,0.51,0.53,0.53,0,0,0
21510,14.95,54.86,276.32,297.39,286.11,207.61,6.97,35.57,0.02,0.03,0.9,0.51,0.51,0.53,0.53,0,0,0
21540,14.83,54.86,277.91,286.57,272.77,203.13,6.98,35.52,0,0,0.9,0.5,0.5,0.53,0.53,0,0,0
21570,14.77,54.92,285.69,297.37,277.46,209.04,6.92,35.55,0.01,0.04,0.92,0.52,0.52,0.53,0.53,0,0,0
21600,14.86,54.87,279.77,298.32,284.95,204.13,6.91,35.53,0,0,0.89,0.51,0.51,0.53,0.53,0,0,0
21630,14.81,54.92,280.41,287.7,275.47,200.74,6.97,35.57,0,0,0.98,0.51,0.51,0.53,0.53,0,0,0
21660,14.85,54.95,274.63,293.55,285.03,207.91,6.96,35.53,0.04,0.02,0.93,0.51,0.51,0.53,0.53,0,0,0
21690,14.95,54.77,273.59,283.15,284.04,204.08,6.95,35.54,0.01,0.05,0.86,0.5,0.5,0.53,0.53,0,0,0
21720,14.88,54.87,286.55,298.18,290.17,207.82,6.98,35.55,0,0,0.92,0.52,0.52,0.53,0.53,0,0,0
21750,14.85,54.77,269.01,290.54,270.7,202.63,6.98,35.58,0,0.04,0.9,0.5,0.5,0.53,0.53,0,0,0
21780,14.95,54.82,292.3,296.74,289.79,203.34,6.95,35.58,0,0.02,0.86,0.53,0.53,0.53,0.53,0,0,0
21810,14.83,54.87,281.04,285.15,278.79,206.82,6.94,35.55,0,0,0.89,0.5,0.5,0.53,0.53,0,0,0
21840,14.84,54.85,281.45,291.64,289.48,202.47,6.96,35.54,0,0,0.93,0.51,0.51,0.53,0.53,0,0,0
21870,14.9,54.82,281.13,295.69,292.08,209.07,6.95,35.51,0.06,0,0.88,0.52,0.52,0.53,0.53,0,0,0
21900,14.88,54.77,279,293.28,285.94,203.72,6.91,35.52,0,0,0.83,0.51,0.51,0.53,0.53,0,0,0
21930,14.83,54.95,285.82,301.6,281.87,207.49,6.92,35.58,0.08,0.03,0.95,0.52,0.52,0.53,0.53,0,0,0
21960,14.93,54.78,287.28,295.37,298.68,206.48,6.93,35.56,0,0,0.9,0.52,0.52,0.53,0.53,0,0,0
21990,14.88,54.77,282.81,293.02,289.84,204.35,6.95,35.53,0,0.02,0.93,0.51,0.51,0.53,0.53,0,0,0
22020,14.87,54.91,288.67,293.96,292.26,210.27,6.95,35.55,0,0,0.84,0.52,0.52,0.53,0.53,0,0,0
22050,14.84,54.94,281.05,288.14,279.32,202.07,6.93,35.52,0.05,0,0.84,0.51,0.51,0.53,0.53,0,0,0
22080,14.89,54.86,273.12,296.62,278.77,203.08,6.96,35.53,0.06,0,0.9,0.51,0.51,0.53,0.53,0,0,0
22110,14.85,54.88,281.6,294.44,282.13,215.14,6.93,35.56,0.04,0.05,0.88,0.51,0.51,0.53,0.53,0,0,0
22140,14.88,54.88,289.48,289.38,285.83,205.38,6.98,35.53,0.02,0,0.93,0.52,0.52,0.53,0.53,0,0,0
22170,14.88,54.79,281.86,298.95,294.53,208.2,6.97,35.55,0,0.03,0.87,0.52,0.52,0.53,0.53,0,0,0
22200,14.92,54.86,272.02,292.48,281.33,213.41,6.99,35.6,0.02,0.04,0.9,0.51,0.51,0.53,0.53,0,0,0
22230,14.88,54.84,287.74,299.18,284.14,204.78,6.94,35.52,0.01,0,0.88,0.52,0.52,0.53,0.53,0,0,0
22260,14.86,54.81,271.46,290.06,274.41,207.1,6.91,35.52,0.04,0.02,0.9,0.5,0.5,0.53,0.53,0,0,0
22290,14.83,54.97,272.51,286.48,272.31,204.95,6.93,35.52,0.03,0.03,0.94,0.5,0.5,0.53,0.53,0,0,0
22320,14.89,54.9,273.89,290.54,281.11,214.63,6.92,35.59,0,0.04,0.93,0.5,0.5,0.53,0.53,0,0,0
22350,14.87,54.73,284.71,284.76,278.62,210.36,6.95,35.5,0.01,0.04,0.88,0.51,0.51,0.53,0.53,0,0,0
22380,14.86,54.86,290.77,286.73,292.56,208.44,6.98,35.53,0.01,0,0.94,0.52,0.52,0.53,0.53,0,0,0
22410,14.94,54.89,282.44,291.08,284.84,206.71,6.89,35.57,0.04,0.01,0.86,0.51,0.51,0.53,0.53,0,0,0
22440,14.82,54.86,278.32,288.6,284.2,209,6.97,35.57,0,0.05,0.88,0.51,0.51,0.53,0.53,0,0,0
22470,14.9,54.79,283.91,293.9,292.09,203.36,6.95,35.56,0,0.03,0.93,0.52,0.52,0.53,0.53,0,0,0
22500,14.84,54.83,274.08,286.64,277.42,202.77,6.93,35.55,0,0,0.92,0.5,0.5,0.53,0.53,0,0,0
22530,14.89,54.79,282.01,291.58,273.82,204.01,6.91,35.57,0.04,0.03,0.88,0.51,0.51,0.53,0.53,0,0,0
22560,14.91,54.8,284.84,288.09,277.76,214.45,6.91,35.62,0.02,0.03,0.89,0.51,0.51,0.53,0.53,0,0,0
22590,14.85,54.91,278.85,285.78,276.56,203.63,6.92,35.53,0.03,0.03,0.93,0.5,0.5,0.53,0.53,0,0,0
22620,14.88,54.88,279.87,289.57,289.41,202.99,6.95,35.58,0.01,0,0.86,0.51,0.51,0.53,0.53,0,0,0
22650,14.85,54.95,273.96,296.88,277.84,200.87,6.92,35.59,0,0.01,0.94,0.51,0.51,0.53,0.53,0,0,0
22680,14.86,54.82,277.66,291.53,284.3,206.39,6.95,35.6,0,0,0.86,0.51,0.51,0.53,0.53,0,0,0
22710,14.87,54.85,281.01,285.19,279.53,204.91,6.92,35.63,0.05,0.05,0.97,0.5,0.5,0.53,0.53,0,0,0
22740,14.89,54.74,284.87,285.47,285.63,211.8,6.89,35.55,0.01,0,0.89,0.51,0.51,0.53,0.53,0,0,0
22770,14.86,54.84,283.25,295.39,279.1,206.53,6.91,35.57,0.03,0,0.92,0.51,0.51,0.53,0.53,0,0,0
22800,14.9,54.87,281.45,286.4,282.58,212.25,6.96,35.62,0,0,0.93,0.51,0.51,0.53,0.53,0,0,0
22830,14.87,54.84,277.57,287.62,282.59,211.27,6.93,35.57,0,0.02,0.86,0.5,0.5,0.53,0.53,0,0,0
22860,14.87,54.89,277.99,296.85,286.36,202.24,6.92,35.53,0.01,0.04,0.9,0.51,0.51,0.53,0.53,0,0,0
22890,14.89,54.91,279.78,288.73,282.23,210.53,6.94,35.53,0,0,0.92,0.51,0.51,0.53,0.53,0,0,0
22920,14.91,54.75,277.01,294.44,283.63,205.24,6.92,35.54,0.02,0.06,0.86,0.51,0.51,0.53,0.53,0,0,0
22950,14.88,54.87,286.81,288.01,283.36,202.85,6.98,35.52,0.02,0,0.9,0.51,0.51,0.53,0.53,0,0,0
22980,14.93,54.87,286.25,296.5,285.48,205.46,6.96,35.58,0,0.01,0.94,0.52,0.52,0.53,0.53,0,0,0
23010,14.93,54.8,271.63,294.66,290.68,204.42,6.97,35.56,0.09,0.03,0.84,0.51,0.51,0.53,0.53,0,0,0
23040,14.89,54.73,283.36,291.69,280.32,204.36,6.94,35.57,0,0,0.91,0.51,0.51,0.53,0.53,0,0,0
23070,14.86,54.81,278.7,289.32,281.91,207.53,6.93,35.65,0,0,0.9,0.5,0.5,0.53,0.53,0,0,0
23100,14.97,54.73,272.58,299.16,283.15,209.42,6.91,35.55,0.01,0,0.83,0.51,0.51,0.53,0.53,0,0,0
23130,14.89,54.9,280.26,295.56,284.57,203.96,6.97,35.57,0,0.01,0.89,0.52,0.52,0.53,0.53,0,0,0
23160,14.89,54.83,274.72,289.96,281.15,209.14,6.9,35.49,0.03,0,0.85,0.5,0.5,0.53,0.53,0,0,0
23190,14.92,54.66,279.95,291.62,284.89,204.89,6.92,35.59,0.04,0,0.89,0.51,0.51,0.53,0.53,0,0,0
23220,14.87,54.83,281.45,287.48,283.9,206.97,6.95,35.61,0,0.01,0.9,0.51,0.51,0.53,0.53,0,0,0
23250,14.84,54.84,282.53,289.63,286.75,203.89,6.94,35.59,0,0.02,0.89,0.51,0.51,0.53,0.53,0,0,0
23280,14.87,54.85,275.5,299.31,288.86,207.58,6.93,35.55,0,0,0.84,0.51,0.51,0.53,0.53,0,0,0
23310,14.91,54.78,286.14,292.07,281.56,213.67,6.89,35.55,0.01,0,0.9,0.51,0.51,0.53,0.53,0,0,0
23340,14.86,54.8,279.48,285,276.28,205.91,6.87,35.6,0.02,0,0.9,0.5,0.5,0.53,0.53,0,0,0
23370,14.81,54.73,276.26,293.07,286.27,207.89,6.93,35.56,0,0.04,0.89,0.51,0.51,0.53,0.53,0,0,0
23400,14.89,54.88,278.75,292.74,280.66,202.37,6.89,35.6,0,0,0.85,0.51,0.51,0.53,0.53,0,0,0
23430,14.84,54.8,278.79,291.81,281.06,210.23,6.92,35.55,0.01,0,0.92,0.51,0.51,0.53,0.53,0,0,0
23460,14.83,54.83,276.5,290.07,284.98,209.98,6.89,35.6,0,0,0.86,0.5,0.5,0.53,0.53,0,0,0
23490,14.91,54.66,287.03,294.4,279.98,200.37,6.86,35.63,0.04,0,0.82,0.51,0.51,0.53,0.53,0,0,0
23520,14.85,54.76,285.81,287.78,275.29,199.45,6.86,35.54,0,0.02,0.82,0.5,0.5,0.53,0.53,0,0,0
23550,14.85,54.83,276.38,293.82,284,204.41,6.88,35.62,0,0,0.88,0.5,0.5,0.53,0.53,0,0,0
23580,14.83,54.72,269.39,288.71,277.57,207.3,6.99,35.61,0.04,0.03,0.87,0.5,0.5,0.53,0.53,0,0,0
23610,14.86,54.82,279.8,280.75,275.23,204.53,6.9,35.57,0,0,0.91,0.5,0.5,0.53,0.53,0,0,0
23640,14.88,54.84,282.77,296.79,284.73,211.47,6.86,35.62,0.07,0,0.84,0.51,0.51,0.53,0.53,0,0,0
23670,14.88,54.77,276.87,289.18,284.27,198.2,6.89,35.56,0.01,0.03,0.89,0.5,0.5,0.53,0.53,0,0,0
23700,14.86,54.73,275.02,285.79,275.58,208.44,6.84,35.63,0,0,0.9,0.49,0.49,0.53,0.53,0,0,0
23730,14.8,54.9,281.84,286.43,280.8,209.38,6.9,35.62,0.02,0,0.84,0.5,0.5,0.53,0.53,0,0,0
23760,14.9,54.74,278.5,296.84,283.26,211.36,6.89,35.57,0.06,0,0.85,0.51,0.51,0.53,0.53,0,0,0
23790,14.87,54.78,276.9,297.66,276.25,206.83,6.9,35.57,0.02,0.05,0.87,0.51,0.51,0.53,0.53,0,0,0
23820,14.88,54.82,286.86,288.7,290.12,204.91,6.91,35.58,0.04,0,0.87,0.51,0.51,0.53,0.53,0,0,0
23850,14.88,54.74,285.14,278.6,278.74,199.99,6.91,35.62,0,0,0.89,0.5,0.5,0.53,0.53,0,0,0
23880,14.93,54.72,287.17,287.7,284.93,210.15,6.9,35.64,0.03,0,0.87,0.51,0.51,0.53,0.53,0,0,0
23910,14.83,54.88,269.47,286.31,275.23,205.43,6.89,35.6,0,0.01,0.9,0.49,0.49,0.53,0.53,0,0,0
23940,14.83,54.84,275.77,283.5,271.83,208.64,6.83,35.61,0.02,0,0.85,0.49,0.49,0.53,0.53,0,0,0
23970,14.9,54.81,289.68,292.36,281.72,199.66,6.89,35.62,0,0.01,0.94,0.52,0.52,0.53,0.53,0,0,0
24000,14.83,54.9,283.26,297.77,283.33,209.71,6.95,35.59,0.1,0.03,0.88,0.52,0.52,0.53,0.53,0,0,0
24030,14.85,54.71,283.89,292.02,281.93,207.03,6.88,35.58,0,0,0.9,0.51,0.51,0.53,0.53,0,0,0
24060,14.87,54.79,274.83,291.03,278.34,207.05,6.89,35.63,0,0.03,0.93,0.5,0.5,0.53,0.53,0,0,0
24090,14.89,54.91,275.26,287.72,278.85,206.45,6.91,35.56,0,0,0.86,0.5,0.5,0.53,0.53,0,0,0
24120,14.84,54.8,282.02,286.48,275.33,205.14,6.87,35.61,0,0,0.9,0.5,0.5,0.53,0.53,0,0,0
24150,14.93,54.65,280.58,296.26,291.94,204.05,6.91,35.65,0,0.03,0.84,0.51,0.51,0.53,0.53,0,0,0
24180,14.87,54.86,273.61,289.5,283.47,204.62,6.88,35.61,0,0.04,0.91,0.5,0.5,0.53,0.53,0,0,0
24210,14.87,54.76,281.68,289.83,283.77,208.54,6.86,35.62,0.02,0,0.87,0.5,0.5,0.53,0.53,0,0,0
24240,14.93,54.83,280.9,287.34,286.76,206.2,6.91,35.63,0,0,0.9,0.5,0.5,0.53,0.53,0,0,0
24270,14.88,54.79,283.58,290,270.62,201.65,6.87,35.65,0.02,0.04,0.9,0.51,0.51,0.53,0.53,0,0,0
24300,14.85,54.67,275.6,289.52,272.57,204.5,6.88,35.62,0.03,0.02,0.91,0.5,0.5,0.53,0.53,0,0,0
24330,14.94,54.67,276.85,284.12,272.7,206.11,6.88,35.61,0.03,0.01,0.87,0.5,0.5,0.53,0.53,0,0,0
24360,14.9,54.68,278.29,294.81,284.7,205.15,6.89,35.6,0.01,0.03,0.9,0.51,0.51,0.53,0.53,0,0,0
24390,14.86,54.77,280.86,284.16,277.28,201.3,6.9,35.53,0.06,0,0.88,0.5,0.5,0.52,0.52,0,0,0
24420,14.84,54.76,284.34,293.88,274.64,203.18,6.84,35.66,0.02,0.03,0.9,0.51,0.51,0.53,0.53,0,0,0
24450,14.85,54.73,283.11,291.86,271.47,207.35,6.88,35.62,0,0,0.9,0.51,0.51,0.53,0.53,0,0,0
24480,14.87,54.87,276.01,289.84,276.2,207.01,6.85,35.66,0.07,0,0.93,0.5,0.5,0.53,0.53,0,0,0
24510,14.89,54.87,269.79,293.26,273.71,209.07,6.92,35.65,0.07,0.01,0.87,0.5,0.5,0.53,0.53,0,0,0
24540,14.87,54.83,279.29,294.3,281.19,202.07,6.88,35.64,0.01,0,0.9,0.51,0.51,0.53,0.53,0,0,0
24570,14.89,54.78,285.44,293.2,284.73,210.06,6.83,35.6,0,0,0.9,0.51,0.51,0.53,0.53,0,0,0
24600,14.88,54.8,293.74,286.14,283.21,198.46,6.91,35.61,0,0,0.92,0.51,0.51,0.53,0.53,0,0,0
24630,14.9,54.75,278.71,287,270.16,199.42,6.84,35.67,0,0,0.81,0.5,0.5,0.53,0.53,0,0,0
24660,14.98,54.71,279.67,291.29,282.62,202.17,6.81,35.6,0,0.01,0.89,0.5,0.5,0.53,0.53,0,0,0
24690,14.86,54.76,267.84,290.34,271.22,206.14,6.89,35.59,0.01,0.01,0.88,0.49,0.49,0.53,0.53,0,0,0
24720,14.86,54.79,275.97,287.48,274.99,205.33,6.85,35.64,0,0.03,0.89,0.5,0.5,0.53,0.53,0,0,0
24750,14.89,54.7,283.24,292.72,279.92,207.99,6.88,35.67,0.01,0,0.89,0.51,0.51,0.53,0.53,0,0,0
24780,14.89,54.76,278.1,287.24,268.13,207.38,6.89,35.62,0.05,0,0.87,0.5,0.5,0.53,0.53,0,0,0
24810,14.89,54.69,279.66,289.96,282.35,203.86,6.89,35.6,0,0,0.88,0.5,0.5,0.52,0.52,0,0,0
24840,14.92,54.73,284.69,287.2,280.06,205.51,6.85,35.62,0,0.06,0.88,0.5,0.5,0.53,0.53,0,0,0
24870,14.95,54.64,286.63,294.14,288.01,205.35,6.89,35.66,0,0,0.82,0.52,0.52,0.53,0.53,0,0,0
24900,14.87,54.71,277.39,293.16,281.87,199.5,6.87,35.66,0,0,0.88,0.5,0.5,0.53,0.53,0,0,0
24930,14.85,54.68,282.31,292.75,278.61,212.29,6.86,35.6,0.03,0.02,0.85,0.51,0.51,0.52,0.52,0,0,0
24960,14.85,54.72,288.81,292.45,286.45,203.28,6.86,35.61,0,0,0.87,0.51,0.51,0.52,0.52,0,0,0
24990,14.91,54.62,275.48,284.28,272,204.56,6.84,35.62,0,0,0.89,0.49,0.49,0.52,0.52,0,0,0
25020,14.86,54.71,280.55,292.73,286.83,201.9,6.91,35.69,0.01,0.06,0.9,0.51,0.51,0.53,0.53,0,0,0
25050,14.78,54.87,279.75,297.03,289.12,206.52,6.9,35.64,0,0.04,0.86,0.51,0.51,0.53,0.53,0,0,0
25080,14.9,54.74,279.93,283.77,278.61,204.26,6.88,35.63,0,0,0.87,0.5,0.5,0.52,0.52,0,0,0
25110,14.87,54.8,283.14,288.28,281.33,205.47,6.88,35.63,0,0,0.88,0.5,0.5,0.53,0.53,0,0,0
25140,14.87,54.64,281.46,294.13,275.77,201.13,6.89,35.66,0.07,0,0.86,0.51,0.51,0.52,0.52,0,0,0
25170,14.86,54.68,281.12,287.86,276.39,206.31,6.85,35.63,0.06,0,0.89,0.5,0.5,0.52,0.52,0,0,0
25200,14.84,54.82,284.73,295.13,283.31,204.58,6.85,35.64,0,0,0.85,0.51,0.51,0.53,0.53,0,0,0
25230,14.87,54.81,274.81,294.73,283.14,202.28,6.85,35.6,0,0,0.85,0.5,0.5,0.52,0.52,0,0,0
25260,14.85,54.76,272.54,291.47,274.16,199.28,6.92,35.7,0,0.01,0.9,0.5,0.5,0.53,0.53,0,0,0
25290,14.89,54.71,283.25,285.61,275.77,203.3,6.83,35.63,0,0,0.88,0.5,0.5,0.52,0.52,0,0,0
25320,14.9,54.71,281.82,288.63,279.47,206.06,6.83,35.63,0.05,0.05,0.83,0.5,0.5,0.52,0.52,0,0,0
25350,14.84,54.81,280.8,291.28,285.39,211.36,6.91,35.66,0.06,0,0.87,0.51,0.51,0.52,0.52,0,0,0
25380,14.91,54.67,280.18,295.41,279.95,203.32,6.83,35.67,0,0,0.82,0.51,0.51,0.52,0.52,0,0,0
25410,14.88,54.71,285.28,293.76,281.86,206.54,6.88,35.69,0,0,0.95,0.51,0.51,0.52,0.52,0,0,0
25440,14.85,54.69,280.92,290.25,279.46,211.12,6.88,35.66,0,0,0.89,0.5,0.5,0.52,0.52,0,0,0
25470,14.88,54.75,279.09,289.12,275.8,205.69,6.89,35.63,0.04,0.03,0.92,0.5,0.5,0.52,0.52,0,0,0
25500,14.83,54.83,280.5,284.52,272.09,201.57,6.84,35.64,0,0,0.88,0.5,0.5,0.52,0.52,0,0,0
25530,14.85,54.76,275.88,291.01,280.05,205.4,6.86,35.67,0.04,0,0.91,0.5,0.5,0.52,0.52,0,0,0
25560,14.81,54.86,286.79,284.21,277.85,204.44,6.87,35.64,0,0.03,0.88,0.5,0.5,0.52,0.52,0,0,0
25590,14.89,54.61,272.12,294.76,272.47,203.21,6.86,35.57,0.02,0,0.89,0.5,0.5,0.52,0.52,0,0,0
25620,14.83,54.68,280.32,285.12,277.7,208.83,6.84,35.65,0,0,0.86,0.5,0.5,0.52,0.52,0,0,0
25650,14.92,54.65,280.17,293.09,285.58,207.79,6.85,35.69,0.03,0.01,0.88,0.5,0.5,0.52,0.52,0,0,0
25680,14.82,54.78,275.51,288.79,280.66,209.05,6.87,35.62,0.03,0.03,0.92,0.5,0.5,0.52,0.52,0,0,0
25710,14.89,54.65,282.58,288.76,282.69,205.23,6.85,35.69,0.02,0,0.84,0.5,0.5,0.52,0.52,0,0,0
25740,14.85,54.84,282.77,289.21,280.73,199.44,6.86,35.63,0.04,0.01,0.87,0.5,0.5,0.52,0.52,0,0,0
25770,14.86,54.75,276.15,290.66,276.02,206.31,6.87,35.66,0,0.01,0.93,0.5,0.5,0.52,0.52,0,0,0
25800,14.87,54.77,277.16,285.42,279.92,202.47,6.82,35.65,0.03,0.01,0.86,0.49,0.49,0.52,0.52,0,0,0
25830,14.89,54.71,283.39,289.55,286.35,205.02,6.81,35.7,0,0,0.88,0.5,0.5,0.52,0.52,0,0,0
25860,14.86,54.66,281.85,287.6,279.83,200.39,6.82,35.64,0,0,0.87,0.5,0.5,0.52,0.52,0,0,0
25890,14.81,54.82,282.45,286.21,278.46,192.22,6.86,35.64,0,0,0.87,0.5,0.5,0.52,0.52,0,0,0
25920,14.87,54.83,270.98,292.32,274.12,201.1,6.91,35.71,0,0,0.88,0.5,0.5,0.52,0.52,0,0,0
25950,14.95,54.58,280.48,288.56,281.67,201.85,6.89,35.7,0.02,0.03,0.85,0.5,0.5,0.52,0.52,0,0,0
25980,14.87,54.69,276.96,286.06,273.04,200.39,6.85,35.72,0.02,0.05,0.85,0.49,0.49,0.52,0.52,0,0,0
26010,14.9,54.71,284.57,287.15,280.67,207.63,6.92,35.68,0,0,0.88,0.51,0.51,0.52,0.52,0,0,0
26040,14.79,54.81,275.36,300.62,282.98,206.89,6.84,35.68,0.02,0.04,0.93,0.5,0.5,0.52,0.52,0,0,0
26070,14.83,54.74,285.01,288.19,273.27,205.29,6.82,35.64,0,0.01,0.84,0.5,0.5,0.52,0.52,0,0,0
26100,14.85,54.76,284.35,288.8,291.08,207.78,6.89,35.7,0,0.02,0.88,0.51,0.51,0.52,0.52,0,0,0
26130,14.91,54.68,274.96,281.21,274.29,207.26,6.86,35.66,0,0.06,0.92,0.49,0.49,0.52,0.52,0,0,0
26160,14.86,54.67,288.71,284.83,284.32,203.04,6.86,35.73,0.03,0,0.86,0.5,0.5,0.52,0.52,0,0,0
26190,14.88,54.62,279.59,288.21,282.03,197.99,6.85,35.7,0,0,0.82,0.5,0.5,0.52,0.52,0,0,0
26220,14.78,54.82,279.96,292.84,276.51,204.41,6.81,35.67,0.03,0,0.92,0.5,0.5,0.52,0.52,0,0,0
26250,14.9,54.63,271.75,286.6,270.75,204.16,6.81,35.68,0.03,0,0.87,0.49,0.49,0.52,0.52,0,0,0
26280,14.86,54.64,272.06,290.78,273.82,202.06,6.85,35.69,0.03,0,0.86,0.49,0.49,0.52,0.52,0,0,0
26310,14.94,54.76,282.47,284.31,278.15,204.79,6.82,35.68,0,0.02,0.9,0.5,0.5,0.52,0.52,0,0,0
26340,14.83,54.75,284.85,283.5,276.95,205.24,6.81,35.73,0,0,0.91,0.5,0.5,0.52,0.52,0,0,0
26370,14.84,54.73,280.62,291.78,277.36,197.69,6.87,35.69,0,0,0.9,0.5,0.5,0.52,0.52,0,0,0
26400,14.88,54.64,281.14,289.27,282.32,203.06,6.86,35.67,0.06,0,0.91,0.5,0.5,0.52,0.52,0,0,0
26430,14.88,54.74,288.3,280.08,278.02,206.12,6.79,35.68,0.05,0.02,0.86,0.49,0.49,0.52,0.52,0,0,0
26460,14.95,54.55,277.27,289.29,275.82,195.57,6.83,35.7,0.01,0.04,0.88,0.5,0.5,0.52,0.52,0,0,0
26490,14.8,54.75,275.27,284.96,273.04,199.44,6.81,35.7,0.06,0.04,0.9,0.49,0.49,0.52,0.52,0,0,0
26520,14.9,54.68,273.31,288,267.55,207.35,6.81,35.67,0,0,0.88,0.49,0.49,0.52,0.52,0,0,0
26550,14.89,54.64,287.7,291.19,281.01,199.14,6.85,35.69,0,0,0.85,0.51,0.51,0.52,0.52,0,0,0
26580,14.95,54.67,279.37,279.43,268.19,210.74,6.82,35.69,0.01,0.01,0.84,0.49,0.49,0.52,0.52,0,0,0
26610,14.9,54.68,275.37,291.1,273.83,209.42,6.85,35.7,0.04,0,0.89,0.5,0.5,0.52,0.52,0,0,0
26640,14.88,54.62,286.92,291.42,273.52,205.31,6.81,35.7,0,0.02,0.83,0.51,0.51,0.52,0.52,0,0,0
26670,14.87,54.66,285.04,283.3,277.16,199.93,6.86,35.7,0.03,0,0.93,0.5,0.5,0.52,0.52,0,0,0
26700,14.89,54.59,273.92,286.24,276.26,201.31,6.81,35.75,0.01,0,0.95,0.49,0.49,0.52,0.52,0,0,0
26730,14.92,54.57,280.52,289.59,282.7,205.66,6.85,35.69,0.05,0.01,0.83,0.5,0.5,0.52,0.52,0,0,0
26760,14.93,54.75,285.61,291.77,285.98,198.99,6.82,35.68,0.04,0.04,0.83,0.51,0.51,0.52,0.52,0,0,0
26790,14.79,54.64,286.22,279.73,273.08,207.62,6.85,35.68,0,0.05,0.87,0.5,0.5,0.52,0.52,0,0,0
26820,14.92,54.6,283.41,278.3,278.47,204.88,6.81,35.67,0,0.07,0.86,0.49,0.49,0.52,0.52,0,0,0
26850,14.89,54.69,283.33,290.58,283.62,203.07,6.85,35.72,0,0,0.83,0.5,0.5,0.52,0.52,0,0,0
26880,14.86,54.66,274.67,284.4,267.88,203.34,6.86,35.65,0,0.03,0.9,0.49,0.49,0.52,0.52,0,0,0
26910,14.87,54.73,274.27,285.06,270.23,204.8,6.79,35.71,0.01,0.02,0.89,0.49,0.49,0.52,0.52,0,0,0
26940,14.94,54.55,283.34,282.54,273.74,198.74,6.83,35.65,0,0,0.84,0.5,0.5,0.52,0.52,0,0,0
26970,14.89,54.75,271.41,282.94,265.83,205.42,6.8,35.73,0,0,0.82,0.48,0.48,0.52,0.52,0,0,0
27000,14.85,54.8,287.44,286.28,277.57,205.74,6.8,35.68,0,0.01,0.86,0.5,0.5,0.52,0.52,0,0,0
27030,14.82,54.73,280.73,285.31,270.11,203.59,6.81,35.71,0,0,0.81,0.49,0.49,0.52,0.52,0,0,0
27060,14.83,54.79,280.04,278.15,274.17,206.33,6.82,35.71,0,0,0.85,0.49,0.49,0.52,0.52,0,0,0
